clas_local,clas_visitante,G_esp_local,Goles_local,G_esp_visitante,Goles_visitante,quiniela,Posesión_local,Posesión_visitante,Pases_intento_local,Pases_buenos_local,Pases_%_local,Pases_intento_visitante,Pases_buenos_visitante,Pases_%_visitante,Disparos_puerta_intento_local,Disparos_puerta_buenos_local,Disparos_puerta_%_local,Disparos_puerta_intento_visitante,Disparos_puerta_buenos_visitante,Disparos_puerta_%_visitante,Paradas_local,Paradas_%_local,Paradas_visitante,Paradas_%_visitante,expulsion_doble_amarilla_local,expulsión_roja_directa_local,expulsion_doble_amarilla_visitante,expulsión_roja_directa_visitante,Saques_esquina_local,Saques_esquina_visitante,Pases_cruzados_local,Pases_cruzados_visitante,Intercepciones_local,Intercepciones_visitante,Despejes_local,Despejes_visitante,Saque_puerta_local,Saque_puerta_visitante,%_Saques_esquina_local_favor,%_Saques_esquina_visitante_favor,%_Saques_esquina_local_contra,%_Saques_esquina_visitante_contra,goles_marcados_local,goles_marcados_visitante,goles_recibidos_local,goles_recibidos_visitante,goles_esperados_local,goles_esperados_visitante,goles_esperados_contra_local,goles_esperados_contra_visitante,posesion_media_local,posesion_media_visitante,%_disparos_puerta_hechos_local,%_disparos_puerta_hechos_visitante,%_disparos_puerta_recibidos_local,%_disparos_puerta_recibidos_visitante,%_pases_cruzados_hechos_local,%_pases_cruzados_hechos_visitante,%_pases_cruzados_recibidos_local,%_pases_cruzados_recibidos_visitante
3,3,0.7,1,1.2,1,X,0.51,0.49,447,368,0.82,428,355,0.83,10,4,0.4,9,3,0.33,3,1.0,3,0.75,0,0,0,0,6,3,19,9,7,9,15,13,10,4,3.8125,3.5,4.3125,5.375,1.0625,1.1875,0.75,1.5,1.1,1.15625,0.89375,1.475,0.4225,0.509375,3.3125,3.0625,2.5625,4.375,18.375,16.5,18.25,22.0
5,4,2.9,2,0.5,1,1,0.49,0.51,532,469,0.88,548,477,0.87,22,4,0.18,8,4,0.5,3,0.75,2,0.5,0,0,0,0,9,2,16,5,12,8,3,17,3,15,6.8125,3.6470588235294117,2.9375,5.882352941176471,2.5,1.0588235294117647,0.875,1.2941176470588236,2.3,1.211764705882353,1.025,1.5058823529411764,0.615,0.49411764705882355,6.6875,3.0,2.6875,4.588235294117647,16.4375,13.0,10.625,20.41176470588235
4,5,1.5,1,1.4,1,X,0.54,0.46,482,367,0.76,405,300,0.74,12,5,0.42,15,7,0.47,6,0.85,4,0.8,0,0,0,0,7,6,14,14,8,8,9,19,4,8,4.0625,3.6875,4.1875,5.25,1.3125,1.5,0.8125,0.75,1.4,1.325,0.79375,1.14375,0.548125,0.46625,4.25,4.5,3.4375,3.75,13.0,13.9375,13.9375,21.9375
3,5,1.0,0,4.0,3,2,0.46,0.54,410,313,0.76,478,393,0.82,9,4,0.44,18,5,0.28,2,0.4,4,1.0,0,0,0,0,4,4,15,10,17,13,8,10,14,4,6.647058823529412,5.0625,3.235294117647059,4.1875,1.3529411764705883,1.6875,1.3529411764705883,0.5625,1.4000000000000001,1.6,1.288235294117647,0.825,0.5676470588235294,0.608125,4.529411764705882,3.8125,3.7058823529411766,2.75,28.941176470588236,16.125,13.588235294117647,16.5625
3,3,2.0,2,0.2,1,1,0.47,0.53,380,264,0.69,429,326,0.76,13,5,0.38,5,3,0.6,2,0.66,3,0.6,0,0,0,0,4,0,18,12,10,11,14,21,4,8,5.1875,4.625,3.625,5.0625,1.0625,0.9375,1.1875,1.4375,1.375,0.9,1.03125,1.5999999999999999,0.515,0.485625,4.0,2.9375,3.75,4.0625,24.875,17.625,12.5625,20.6875
4,2,1.2,0,0.6,1,2,0.66,0.34,633,511,0.81,323,214,0.66,17,2,0.12,9,2,0.22,1,0.5,2,1.0,0,0,0,0,4,2,31,9,6,21,13,39,4,14,7.823529411764706,3.235294117647059,2.4705882352941178,6.705882352941177,1.1764705882352942,1.2352941176470589,0.7647058823529411,1.8235294117647058,1.3882352941176472,0.9352941176470588,0.788235294117647,1.5941176470588236,0.5258823529411765,0.3976470588235294,4.176470588235294,2.764705882352941,1.9411764705882353,5.352941176470588,27.823529411764707,14.352941176470589,13.823529411764707,23.235294117647058
4,1,3.4,4,0.6,0,1,0.53,0.47,506,426,0.84,451,377,0.84,18,10,0.56,7,0,0.0,0,1.0,6,0.6,0,0,0,0,6,4,15,25,3,11,20,22,8,7,5.8125,4.176470588235294,3.875,6.411764705882353,1.6875,0.5882352941176471,0.9375,2.176470588235294,1.95625,0.6941176470588236,1.0125,2.0823529411764703,0.5775,0.4076470588235294,5.5625,2.2941176470588234,3.25,6.529411764705882,15.5625,14.647058823529411,16.9375,22.294117647058822
2,2,2.3,5,0.2,1,1,0.69,0.31,584,504,0.86,261,182,0.7,24,9,0.38,7,4,0.57,3,0.75,4,0.44,1,0,1,0,9,1,22,15,8,4,8,16,1,6,7.0,2.5,3.4705882352941178,6.0,1.411764705882353,0.75,1.0,1.5,1.3588235294117648,0.70625,0.7823529411764706,1.36875,0.556470588235294,0.393125,4.117647058823529,2.75,2.823529411764706,4.5625,26.176470588235293,15.0625,13.117647058823529,24.3125
2,2,1.2,1,0.5,0,1,0.51,0.49,405,306,0.76,387,284,0.73,14,6,0.43,12,0,0.0,0,1.0,5,0.83,0,0,0,0,2,8,20,25,12,9,18,17,9,12,5.0625,3.5,5.625,5.9375,1.125,1.0,1.3125,2.25,1.1625,0.9875,1.225,1.9625,0.48062499999999997,0.44937499999999997,5.0625,4.0625,3.375,6.25,20.375,15.0625,19.0625,22.375
3,2,1.7,2,0.6,1,1,0.45,0.55,396,303,0.77,492,395,0.8,14,5,0.36,14,4,0.29,3,0.75,3,0.6,0,0,0,0,3,12,13,27,9,16,26,17,4,7,4.0588235294117645,3.8823529411764706,4.0,6.176470588235294,1.9411764705882353,0.7058823529411765,1.2941176470588236,2.1176470588235294,1.5176470588235293,0.776470588235294,1.1764705882352942,2.0470588235294116,0.5076470588235293,0.4782352941176471,5.294117647058823,2.6470588235294117,3.5294117647058822,6.705882352941177,20.352941176470587,14.294117647058824,18.235294117647058,20.88235294117647
3,2,1.7,2,1.7,1,1,0.46,0.54,345,240,0.7,402,303,0.75,14,6,0.43,17,4,0.24,3,0.75,5,0.83,0,0,0,0,7,7,24,23,11,6,18,26,10,6,5.529411764705882,5.1875,4.470588235294118,5.8125,1.4705882352941178,0.75,1.1176470588235294,1.4375,1.4352941176470588,1.20625,1.0411764705882351,1.40625,0.5452941176470588,0.510625,4.529411764705882,2.9375,3.3529411764705883,4.75,24.88235294117647,23.0,15.0,17.25
2,3,2.5,2,2.0,3,2,0.58,0.42,476,365,0.77,339,246,0.73,18,4,0.22,11,7,0.64,4,0.57,3,0.75,0,0,1,0,9,3,38,9,9,8,12,38,3,9,5.625,2.875,3.8125,5.5625,1.1875,1.125,1.5625,1.625,1.4375,0.88125,1.1625,1.7125000000000001,0.46125,0.5181250000000001,4.125,2.9375,3.9375,4.6875,21.5625,15.6875,14.6875,22.1875
2,5,0.4,0,3.4,4,2,0.3,0.7,263,161,0.61,606,508,0.84,6,0,0.0,16,8,0.5,4,0.5,0,1.0,0,0,0,0,5,6,15,10,12,7,16,20,8,5,4.705882352941177,5.0625,5.117647058823529,4.1875,0.9411764705882353,1.6875,1.3529411764705883,0.5625,1.1352941176470588,1.6,1.535294117647059,0.825,0.43529411764705883,0.608125,3.1176470588235294,3.8125,5.588235294117647,2.75,20.176470588235293,16.125,20.11764705882353,16.5625
5,3,0.7,4,1.7,1,1,0.46,0.54,495,404,0.82,591,500,0.85,10,4,0.4,14,3,0.21,2,0.66,1,0.25,0,0,0,0,4,7,7,24,12,9,26,11,10,2,6.0588235294117645,4.647058823529412,3.2941176470588234,4.823529411764706,2.1176470588235294,0.9411764705882353,0.8235294117647058,1.7058823529411764,1.8058823529411765,1.1823529411764706,0.9176470588235294,1.5705882352941176,0.5499999999999999,0.4758823529411765,5.823529411764706,3.4705882352941178,2.0,4.176470588235294,20.058823529411764,17.0,14.647058823529411,19.176470588235293
5,3,2.3,4,0.5,1,1,0.68,0.32,676,617,0.91,318,252,0.79,22,7,0.32,5,2,0.4,1,0.5,3,0.42,0,0,0,0,4,3,7,12,4,12,6,19,2,10,6.8125,3.6470588235294117,2.9375,5.294117647058823,2.5,0.8823529411764706,0.875,1.4705882352941178,2.3,0.8529411764705882,1.025,1.447058823529412,0.615,0.4029411764705882,6.6875,2.411764705882353,2.6875,4.352941176470588,16.4375,15.705882352941176,10.625,22.88235294117647
1,4,0.9,1,2.7,4,2,0.47,0.53,437,347,0.79,494,390,0.79,9,2,0.22,15,7,0.47,5,0.71,1,0.5,0,0,0,0,5,5,21,17,16,8,11,14,7,6,6.5625,5.0,4.75,4.4375,0.9375,1.4375,1.6875,1.25,1.24375,1.4125,1.58125,1.025,0.47,0.51375,3.9375,3.75,4.0625,4.1875,23.875,19.875,16.3125,18.0625
2,4,1.1,2,1.2,1,1,0.34,0.66,290,197,0.68,558,463,0.83,7,2,0.29,13,6,0.46,5,0.83,0,0.0,0,0,0,0,3,7,11,26,11,3,20,17,12,5,3.764705882352941,4.235294117647059,3.9411764705882355,3.823529411764706,1.0588235294117647,1.2941176470588236,1.0588235294117647,0.9411764705882353,1.2,1.2588235294117647,1.211764705882353,1.0823529411764705,0.42470588235294116,0.5511764705882354,3.2941176470588234,4.764705882352941,4.235294117647059,3.235294117647059,19.764705882352942,14.058823529411764,16.823529411764707,16.941176470588236
4,4,1.9,1,1.7,0,1,0.47,0.53,415,339,0.82,465,381,0.82,16,5,0.31,14,2,0.14,2,1.0,4,0.8,0,0,0,0,9,8,21,24,11,9,31,24,7,4,4.375,4.9411764705882355,5.1875,5.9411764705882355,1.375,1.1764705882352942,0.9375,1.1176470588235294,1.51875,1.1941176470588235,1.11875,1.4529411764705882,0.505625,0.5476470588235295,4.3125,3.9411764705882355,3.0625,4.235294117647059,14.25,12.823529411764707,18.75,20.58823529411765
2,3,0.2,0,2.0,1,2,0.61,0.39,581,473,0.81,378,263,0.7,7,2,0.29,15,4,0.27,3,0.75,2,1.0,0,0,0,0,5,10,19,27,10,10,24,20,11,7,4.529411764705882,3.1176470588235294,5.9411764705882355,6.823529411764706,1.5294117647058822,0.7058823529411765,1.2941176470588236,0.9411764705882353,1.2705882352941178,0.7352941176470589,1.5294117647058822,1.2529411764705882,0.46058823529411763,0.4488235294117647,4.235294117647059,2.823529411764706,4.470588235294118,3.588235294117647,16.764705882352942,17.58823529411765,22.176470588235293,22.764705882352942
2,2,1.5,0,0.3,1,2,0.57,0.43,474,382,0.81,354,257,0.73,18,6,0.33,7,1,0.14,0,0.0,6,1.0,0,0,0,0,8,2,33,16,2,2,15,23,7,10,5.0625,2.5625,5.625,5.625,1.125,0.625,1.3125,1.625,1.1625,0.9375,1.225,1.75625,0.48062499999999997,0.393125,5.0625,2.25,3.375,4.75,20.375,12.25,19.0625,26.3125
3,2,0.6,1,0.4,0,1,0.44,0.56,422,339,0.8,530,448,0.85,5,2,0.4,9,2,0.22,2,1.0,1,0.5,0,0,0,0,5,2,15,16,7,5,14,9,12,5,3.8125,3.5,4.3125,5.9375,1.0625,1.0,0.75,2.25,1.1,0.9875,0.89375,1.9625,0.4225,0.44937499999999997,3.3125,4.0625,2.5625,6.25,18.375,15.0625,18.25,22.375
5,1,3.9,3,0.0,0,1,0.76,0.24,762,676,0.89,236,153,0.65,25,9,0.36,1,1,1.0,1,1.0,6,0.66,0,0,0,1,6,0,22,3,12,12,1,19,1,13,7.529411764705882,4.176470588235294,1.8235294117647058,6.411764705882353,1.9411764705882353,0.5882352941176471,0.11764705882352941,2.176470588235294,2.3058823529411767,0.6941176470588236,0.6823529411764706,2.0823529411764703,0.6558823529411765,0.4076470588235294,5.9411764705882355,2.2941176470588234,1.7058823529411764,6.529411764705882,23.294117647058822,14.647058823529411,9.588235294117647,22.294117647058822
2,3,1.7,3,0.5,0,1,0.65,0.35,509,415,0.82,279,190,0.68,14,7,0.5,6,2,0.33,2,1.0,4,0.57,0,0,0,1,5,4,20,12,4,9,12,20,5,5,7.0,4.647058823529412,3.4705882352941178,4.823529411764706,1.411764705882353,0.9411764705882353,1.0,1.7058823529411764,1.3588235294117648,1.1823529411764706,0.7823529411764706,1.5705882352941176,0.556470588235294,0.4758823529411765,4.117647058823529,3.4705882352941178,2.823529411764706,4.176470588235294,26.176470588235293,17.0,13.117647058823529,19.176470588235293
4,3,1.9,3,0.7,2,1,0.39,0.61,360,262,0.73,557,448,0.8,14,7,0.5,11,2,0.18,0,0.0,4,0.57,0,0,0,0,2,7,12,31,12,9,24,10,5,5,7.823529411764706,4.625,2.4705882352941178,5.0625,1.1764705882352942,0.9375,0.7647058823529411,1.4375,1.3882352941176472,0.9,0.788235294117647,1.5999999999999999,0.5258823529411765,0.485625,4.176470588235294,2.9375,1.9411764705882353,4.0625,27.823529411764707,17.625,13.823529411764707,20.6875
3,2,0.5,0,0.8,2,2,0.55,0.45,513,392,0.76,412,320,0.78,12,4,0.33,10,4,0.4,2,0.5,4,1.0,0,1,1,0,8,1,35,11,3,10,15,43,10,2,5.1875,2.5,3.625,6.0,1.0625,0.75,1.1875,1.5,1.375,0.70625,1.03125,1.36875,0.515,0.393125,4.0,2.75,3.75,4.5625,24.875,15.0625,12.5625,24.3125
4,3,1.5,1,0.6,1,X,0.46,0.54,422,327,0.77,499,408,0.82,17,6,0.35,12,1,0.08,0,0.0,5,0.83,0,0,0,0,6,4,21,16,7,11,15,25,7,8,5.8125,2.875,3.875,5.5625,1.6875,1.125,0.9375,1.625,1.95625,0.88125,1.0125,1.7125000000000001,0.5775,0.5181250000000001,5.5625,2.9375,3.25,4.6875,15.5625,15.6875,16.9375,22.1875
4,3,1.6,2,1.3,1,1,0.44,0.56,460,379,0.82,593,506,0.85,8,2,0.25,8,3,0.38,2,0.66,1,0.5,0,0,0,0,2,4,15,18,12,9,18,12,7,8,4.375,3.5,5.1875,5.375,1.375,1.1875,0.9375,1.5,1.51875,1.15625,1.11875,1.475,0.505625,0.509375,4.3125,3.0625,3.0625,4.375,14.25,16.5,18.75,22.0
4,2,1.9,2,0.8,1,1,0.62,0.38,568,457,0.8,343,228,0.66,14,6,0.43,14,4,0.29,3,0.75,4,0.66,0,0,0,0,4,2,13,19,6,16,23,11,6,8,4.0625,3.235294117647059,4.1875,6.705882352941177,1.3125,1.2352941176470589,0.8125,1.8235294117647058,1.4,0.9352941176470588,0.79375,1.5941176470588236,0.548125,0.3976470588235294,4.25,2.764705882352941,3.4375,5.352941176470588,13.0,14.352941176470589,13.9375,23.235294117647058
5,5,1.0,1,0.9,2,2,0.54,0.46,603,523,0.87,524,463,0.88,12,4,0.33,6,3,0.5,1,0.33,3,0.75,1,0,0,0,8,1,21,4,9,17,8,14,2,5,6.0588235294117645,5.647058823529412,3.2941176470588234,4.9411764705882355,2.1176470588235294,1.7058823529411764,0.8235294117647058,1.0588235294117647,1.8058823529411765,1.7941176470588236,0.9176470588235294,1.2,0.5499999999999999,0.5823529411764706,5.823529411764706,4.9411764705882355,2.0,3.823529411764706,20.058823529411764,14.470588235294118,14.647058823529411,17.235294117647058
4,2,2.1,4,0.7,0,1,0.58,0.42,506,413,0.82,359,271,0.75,16,3,0.19,8,2,0.25,2,1.0,0,0.0,0,0,0,0,11,2,24,8,8,12,10,23,6,10,7.823529411764706,3.5,2.4705882352941178,5.9375,1.1764705882352942,1.0,0.7647058823529411,2.25,1.3882352941176472,0.9875,0.788235294117647,1.9625,0.5258823529411765,0.44937499999999997,4.176470588235294,4.0625,1.9411764705882353,6.25,27.823529411764707,15.0625,13.823529411764707,22.375
2,4,0.7,0,1.6,0,X,0.4,0.6,348,260,0.75,526,424,0.81,10,2,0.2,14,6,0.43,6,1.0,2,1.0,0,1,0,0,6,5,22,19,11,2,19,18,6,6,4.705882352941177,4.9411764705882355,5.117647058823529,5.9411764705882355,0.9411764705882353,1.1764705882352942,1.3529411764705883,1.1176470588235294,1.1352941176470588,1.1941176470588235,1.535294117647059,1.4529411764705882,0.43529411764705883,0.5476470588235295,3.1176470588235294,3.9411764705882355,5.588235294117647,4.235294117647059,20.176470588235293,12.823529411764707,20.11764705882353,20.58823529411765
2,2,2.8,2,1.6,3,2,0.44,0.56,369,273,0.74,465,384,0.83,13,5,0.38,13,6,0.46,4,0.66,3,0.6,0,0,0,0,4,2,22,9,2,7,14,36,2,6,3.764705882352941,3.8823529411764706,3.9411764705882355,6.176470588235294,1.0588235294117647,0.7058823529411765,1.0588235294117647,2.1176470588235294,1.2,0.776470588235294,1.211764705882353,2.0470588235294116,0.42470588235294116,0.4782352941176471,3.2941176470588234,2.6470588235294117,4.235294117647059,6.705882352941177,19.764705882352942,14.294117647058824,16.823529411764707,20.88235294117647
3,5,0.5,0,2.2,2,2,0.6,0.4,683,584,0.86,447,346,0.77,14,3,0.21,20,6,0.3,4,0.66,3,1.0,0,0,0,0,5,7,29,18,10,7,22,28,7,10,6.647058823529412,3.6875,3.235294117647059,5.25,1.3529411764705883,1.5,1.3529411764705883,0.75,1.4000000000000001,1.325,1.288235294117647,1.14375,0.5676470588235294,0.46625,4.529411764705882,4.5,3.7058823529411766,3.75,28.941176470588236,13.9375,13.588235294117647,21.9375
3,5,1.2,0,0.7,1,2,0.29,0.71,323,247,0.76,804,735,0.91,13,3,0.23,11,3,0.27,2,0.66,3,1.0,0,0,0,0,5,5,20,15,5,6,15,10,8,7,3.8125,5.0625,4.3125,4.1875,1.0625,1.6875,0.75,0.5625,1.1,1.6,0.89375,0.825,0.4225,0.608125,3.3125,3.8125,2.5625,2.75,18.375,16.125,18.25,16.5625
2,2,0.8,2,1.1,2,X,0.38,0.62,332,220,0.66,537,432,0.8,10,5,0.5,12,5,0.42,3,0.6,3,0.6,0,1,0,1,6,4,16,16,11,12,21,24,9,7,5.625,5.1875,3.8125,5.8125,1.1875,0.75,1.5625,1.4375,1.4375,1.20625,1.1625,1.40625,0.46125,0.510625,4.125,2.9375,3.9375,4.75,21.5625,23.0,14.6875,17.25
3,4,0.9,1,0.9,0,1,0.46,0.54,419,330,0.79,485,384,0.79,11,4,0.36,9,4,0.44,4,1.0,3,0.75,0,0,0,1,5,3,14,18,11,9,18,18,8,8,5.0625,3.6470588235294117,3.8125,5.882352941176471,1.375,1.0588235294117647,1.0625,1.2941176470588236,1.225,1.211764705882353,0.93125,1.5058823529411764,0.54,0.49411764705882355,4.5,3.0,2.5625,4.588235294117647,20.1875,13.0,14.25,20.41176470588235
3,4,1.0,3,2.1,5,2,0.41,0.59,355,274,0.77,516,435,0.84,16,8,0.5,11,5,0.45,0,0.0,5,0.62,0,0,0,0,2,2,17,8,15,4,11,14,10,5,4.0588235294117645,4.235294117647059,4.0,3.823529411764706,1.9411764705882353,1.2941176470588236,1.2941176470588236,0.9411764705882353,1.5176470588235293,1.2588235294117647,1.1764705882352942,1.0823529411764705,0.5076470588235293,0.5511764705882354,5.294117647058823,4.764705882352941,3.5294117647058822,3.235294117647059,20.352941176470587,14.058823529411764,18.235294117647058,16.941176470588236
5,3,2.5,1,0.5,1,X,0.64,0.36,668,587,0.88,371,294,0.79,21,4,0.19,8,2,0.25,1,0.5,3,0.75,0,0,0,1,10,2,31,8,8,9,10,30,6,14,6.8125,3.1176470588235294,2.9375,6.823529411764706,2.5,0.7058823529411765,0.875,0.9411764705882353,2.3,0.7352941176470589,1.025,1.2529411764705882,0.615,0.4488235294117647,6.6875,2.823529411764706,2.6875,3.588235294117647,16.4375,17.58823529411765,10.625,22.764705882352942
3,1,0.9,2,1.1,1,1,0.7,0.3,607,492,0.81,255,159,0.62,15,6,0.4,6,2,0.33,1,0.5,4,0.66,0,0,0,0,13,3,39,9,8,9,12,40,5,10,5.529411764705882,4.176470588235294,4.470588235294118,6.411764705882353,1.4705882352941178,0.5882352941176471,1.1176470588235294,2.176470588235294,1.4352941176470588,0.6941176470588236,1.0411764705882351,2.0823529411764703,0.5452941176470588,0.4076470588235294,4.529411764705882,2.2941176470588234,3.3529411764705883,6.529411764705882,24.88235294117647,14.647058823529411,15.0,22.294117647058822
3,2,1.6,1,2.1,2,2,0.44,0.56,361,253,0.7,453,333,0.74,10,2,0.2,14,7,0.5,5,0.71,1,0.5,0,2,1,0,7,5,14,18,14,7,17,17,9,7,5.1875,5.1875,3.625,5.8125,1.0625,0.75,1.1875,1.4375,1.375,1.20625,1.03125,1.40625,0.515,0.510625,4.0,2.9375,3.75,4.75,24.875,23.0,12.5625,17.25
2,3,1.2,3,0.8,1,1,0.37,0.63,304,198,0.65,516,410,0.79,10,4,0.4,12,4,0.33,3,0.75,1,0.25,1,0,0,0,7,6,17,29,2,8,26,17,10,8,4.529411764705882,4.625,5.9411764705882355,5.0625,1.5294117647058822,0.9375,1.2941176470588236,1.4375,1.2705882352941178,0.9,1.5294117647058822,1.5999999999999999,0.46058823529411763,0.485625,4.235294117647059,2.9375,4.470588235294118,4.0625,16.764705882352942,17.625,22.176470588235293,20.6875
5,3,1.9,2,0.8,1,1,0.45,0.55,537,450,0.84,661,569,0.86,13,7,0.54,11,4,0.36,3,0.75,5,0.71,0,0,0,0,8,3,15,24,15,12,21,12,8,8,6.0588235294117645,3.5,3.2941176470588234,5.375,2.1176470588235294,1.1875,0.8235294117647058,1.5,1.8058823529411765,1.15625,0.9176470588235294,1.475,0.5499999999999999,0.509375,5.823529411764706,3.0625,2.0,4.375,20.058823529411764,16.5,14.647058823529411,22.0
3,4,1.0,1,1.7,1,X,0.45,0.55,405,284,0.7,486,382,0.79,10,3,0.3,21,4,0.19,3,0.75,2,0.66,0,0,0,1,5,7,17,29,8,12,24,14,9,6,6.647058823529412,5.0,3.235294117647059,4.4375,1.3529411764705883,1.4375,1.3529411764705883,1.25,1.4000000000000001,1.4125,1.288235294117647,1.025,0.5676470588235294,0.51375,4.529411764705882,3.75,3.7058823529411766,4.1875,28.941176470588236,19.875,13.588235294117647,18.0625
2,5,0.3,0,1.4,1,2,0.35,0.65,415,306,0.74,777,691,0.89,9,2,0.22,19,4,0.21,3,0.75,2,1.0,0,0,0,0,4,4,12,11,7,7,16,14,13,4,3.764705882352941,5.647058823529412,3.9411764705882355,4.9411764705882355,1.0588235294117647,1.7058823529411764,1.0588235294117647,1.0588235294117647,1.2,1.7941176470588236,1.211764705882353,1.2,0.42470588235294116,0.5823529411764706,3.2941176470588234,4.9411764705882355,4.235294117647059,3.823529411764706,19.764705882352942,14.470588235294118,16.823529411764707,17.235294117647058
2,4,0.6,0,0.5,0,X,0.58,0.42,560,466,0.83,398,310,0.78,12,3,0.25,4,1,0.25,1,1.0,3,1.0,0,0,0,1,3,1,23,7,7,5,16,23,5,15,5.0625,3.6470588235294117,5.625,5.882352941176471,1.125,1.0588235294117647,1.3125,1.2941176470588236,1.1625,1.211764705882353,1.225,1.5058823529411764,0.48062499999999997,0.49411764705882355,5.0625,3.0,3.375,4.588235294117647,20.375,13.0,19.0625,20.41176470588235
2,2,1.3,2,1.3,2,X,0.54,0.46,445,305,0.69,378,277,0.73,8,3,0.38,9,6,0.67,4,0.66,1,0.33,0,0,0,0,8,3,30,11,3,10,21,49,6,7,4.705882352941177,3.235294117647059,5.117647058823529,6.705882352941177,0.9411764705882353,1.2352941176470589,1.3529411764705883,1.8235294117647058,1.1352941176470588,0.9352941176470588,1.535294117647059,1.5941176470588236,0.43529411764705883,0.3976470588235294,3.1176470588235294,2.764705882352941,5.588235294117647,5.352941176470588,20.176470588235293,14.352941176470589,20.11764705882353,23.235294117647058
4,4,1.2,1,0.2,0,1,0.6,0.4,558,483,0.87,376,306,0.81,17,5,0.29,5,1,0.2,1,1.0,4,0.8,0,0,0,0,9,3,16,8,6,4,18,17,4,5,4.0625,4.9411764705882355,4.1875,5.9411764705882355,1.3125,1.1764705882352942,0.8125,1.1176470588235294,1.4,1.1941176470588235,0.79375,1.4529411764705882,0.548125,0.5476470588235295,4.25,3.9411764705882355,3.4375,4.235294117647059,13.0,12.823529411764707,13.9375,20.58823529411765
5,3,2.0,1,1.5,0,1,0.57,0.43,616,524,0.85,456,355,0.78,13,5,0.38,14,3,0.21,3,1.0,4,0.8,0,0,0,0,6,3,20,18,8,15,19,16,5,10,7.529411764705882,4.647058823529412,1.8235294117647058,4.823529411764706,1.9411764705882353,0.9411764705882353,0.11764705882352941,1.7058823529411764,2.3058823529411767,1.1823529411764706,0.6823529411764706,1.5705882352941176,0.6558823529411765,0.4758823529411765,5.9411764705882355,3.4705882352941178,1.7058823529411764,4.176470588235294,23.294117647058822,17.0,9.588235294117647,19.176470588235293
1,3,0.5,1,2.3,1,X,0.42,0.58,352,262,0.74,493,397,0.81,7,2,0.29,9,2,0.22,2,1.0,1,0.5,0,1,0,1,5,7,14,27,3,8,21,9,5,7,6.5625,3.6470588235294117,4.75,5.294117647058823,0.9375,0.8823529411764706,1.6875,1.4705882352941178,1.24375,0.8529411764705882,1.58125,1.447058823529412,0.47,0.4029411764705882,3.9375,2.411764705882353,4.0625,4.352941176470588,23.875,15.705882352941176,16.3125,22.88235294117647
3,2,1.6,0,0.4,0,X,0.65,0.35,657,525,0.8,353,244,0.69,16,2,0.13,6,3,0.5,3,1.0,2,1.0,0,0,0,0,4,1,36,4,7,13,8,36,2,9,5.529411764705882,2.5,4.470588235294118,6.0,1.4705882352941178,0.75,1.1176470588235294,1.5,1.4352941176470588,0.70625,1.0411764705882351,1.36875,0.5452941176470588,0.393125,4.529411764705882,2.75,3.3529411764705883,4.5625,24.88235294117647,15.0625,15.0,24.3125
3,2,2.3,1,1.1,1,X,0.65,0.35,557,451,0.81,306,206,0.67,22,5,0.23,9,2,0.22,1,0.5,5,1.0,0,0,0,0,6,2,45,11,6,5,12,40,8,19,4.0588235294117645,2.5625,4.0,5.625,1.9411764705882353,0.625,1.2941176470588236,1.625,1.5176470588235293,0.9375,1.1764705882352942,1.75625,0.5076470588235293,0.393125,5.294117647058823,2.25,3.5294117647058822,4.75,20.352941176470587,12.25,18.235294117647058,26.3125
2,1,2.7,2,1.7,2,X,0.6,0.4,530,435,0.82,357,266,0.75,19,6,0.32,7,5,0.71,4,0.8,5,0.83,0,0,0,0,6,1,24,7,7,7,8,37,4,13,7.0,4.176470588235294,3.4705882352941178,6.411764705882353,1.411764705882353,0.5882352941176471,1.0,2.176470588235294,1.3588235294117648,0.6941176470588236,0.7823529411764706,2.0823529411764703,0.556470588235294,0.4076470588235294,4.117647058823529,2.2941176470588234,2.823529411764706,6.529411764705882,26.176470588235293,14.647058823529411,13.117647058823529,22.294117647058822
3,3,0.7,0,0.2,1,2,0.44,0.56,417,326,0.78,533,434,0.81,9,4,0.44,4,1,0.25,0,0.0,4,1.0,0,0,0,0,1,3,16,12,4,14,19,14,7,4,3.8125,2.875,4.3125,5.5625,1.0625,1.125,0.75,1.625,1.1,0.88125,0.89375,1.7125000000000001,0.4225,0.5181250000000001,3.3125,2.9375,2.5625,4.6875,18.375,15.6875,18.25,22.1875
4,5,1.2,0,0.3,1,2,0.6,0.4,629,492,0.78,411,287,0.7,13,3,0.23,3,1,0.33,0,0.0,3,1.0,0,0,0,0,6,1,34,7,7,14,8,27,7,11,7.823529411764706,3.6875,2.4705882352941178,5.25,1.1764705882352942,1.5,0.7647058823529411,0.75,1.3882352941176472,1.325,0.788235294117647,1.14375,0.5258823529411765,0.46625,4.176470588235294,4.5,1.9411764705882353,3.75,27.823529411764707,13.9375,13.823529411764707,21.9375
