clas_local,clas_visitante,Amarillas_local,expulsion_doble_amarilla_local,expulsión_roja_directa_local,Amarillas_visitante,expulsion_doble_amarilla_visitante,expulsión_roja_directa_visitante,Faltas_local,Faltas_visitante,Derribos_local,Derribos_visitante,Árbitro_faltas_local,Árbitro_faltas_visitante,Árbitro_amarillas_local,Árbitro_amarillas_visitante,Árbitro_doble_amarilla_local,Árbitro_doble_amarilla_visitante,Árbitro_roja_directa_local,Árbitro_roja_directa_visitante,tarjetas_total_local,tarjetas_total_visitante,Árbitro_sum_tarjetas_local,Árbitro_sum_tarjetas_visitante,faltas_cometidas_local,faltas_cometidas_visitante,faltas_provocadas_local,faltas_provocadas_visitante,amarillas_cometidas_local,amarillas_cometidas_visitante,amarillas_provocadas_local,amarillas_provocadas_visitante,dobles_amarillas_cometidas_local,dobles_amarillas_cometidas_visitante,dobles_amarillas_provocadas_local,dobles_amarillas_provocadas_visitante,rojas_directas_cometida_local,rojas_directas_cometida_visitante,rojas_directas_provocadas_local,rojas_directas_provocadas_visitante,tarjetas_cometidas_local,tarjetas_cometidas_visitante,tarjetas_provocadas_local,tarjetas_provocadas_visitante
2,3,2,0,1,5,1,0,12,17,11,7,12.411764705882353,14.764705882352942,1.8823529411764706,3.588235294117647,0.0,0.058823529411764705,0.17647058823529413,0.17647058823529413,3,6,2.0588235294117645,3.823529411764706,12.5,15.875,14.75,14.875,2.6875,2.6875,2.875,2.5625,0.1875,0.125,0.1875,0.1875,0.1875,0.0625,0.0625,0.0625,3.0625,2.875,3.125,2.8125
3,2,3,0,1,2,0,1,20,10,18,20,14.25,12.75,2.1875,2.5,0.0,0.0625,0.1875,0.125,4,3,2.375,2.6875,12.117647058823529,12.294117647058824,13.352941176470589,15.117647058823529,3.0588235294117645,3.176470588235294,2.5294117647058822,1.5294117647058822,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.0,0.35294117647058826,0.11764705882352941,0.17647058823529413,0.058823529411764705,3.4705882352941173,3.411764705882353,2.7647058823529407,1.588235294117647
3,2,2,0,0,5,1,0,11,13,13,15,12.285714285714286,11.857142857142858,1.8571428571428572,2.5714285714285716,0.0,0.2857142857142857,0.0,0.0,2,6,1.8571428571428572,2.857142857142857,14.5,15.625,12.25,13.5625,2.5,3.125,2.625,2.4375,0.0,0.25,0.25,0.125,0.1875,0.0625,0.0625,0.25,2.6875,3.4375,2.9375,2.8125
3,4,7,0,0,8,0,0,22,17,17,10,15.058823529411764,15.0,2.6470588235294117,3.588235294117647,0.058823529411764705,0.0,0.0,0.058823529411764705,7,8,2.7058823529411766,3.6470588235294117,17.375,10.941176470588236,13.875,15.823529411764707,3.6875,2.4705882352941178,3.1875,2.411764705882353,0.0,0.17647058823529413,0.0,0.058823529411764705,0.1875,0.11764705882352941,0.125,0.17647058823529413,3.875,2.764705882352941,3.3125,2.6470588235294112
3,5,2,0,0,2,0,0,12,8,13,14,13.235294117647058,11.0,2.8823529411764706,2.6470588235294117,0.11764705882352941,0.11764705882352941,0.0,0.17647058823529413,2,2,3.0,2.9411764705882355,12.75,9.411764705882353,13.25,14.235294117647058,2.0625,2.0588235294117645,2.75,2.411764705882353,0.0625,0.058823529411764705,0.0625,0.058823529411764705,0.0625,0.0,0.1875,0.11764705882352941,2.1875,2.117647058823529,3.0,2.5882352941176467
4,2,5,0,0,2,0,0,11,15,17,15,14.055555555555555,13.333333333333334,3.0555555555555554,3.0,0.0,0.05555555555555555,0.05555555555555555,0.1111111111111111,5,2,3.111111111111111,3.1666666666666665,13.411764705882353,13.3125,10.764705882352942,12.625,2.1176470588235294,2.1875,2.411764705882353,3.0625,0.058823529411764705,0.0625,0.0,0.0,0.058823529411764705,0.125,0.0,0.375,2.2352941176470584,2.375,2.411764705882353,3.4375
5,4,2,0,1,3,0,0,8,11,18,6,9.736842105263158,10.473684210526315,2.3684210526315788,2.3684210526315788,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.05263157894736842,3,3,2.526315789473684,2.473684210526316,11.470588235294118,11.176470588235293,11.647058823529411,12.941176470588236,2.235294117647059,2.176470588235294,2.411764705882353,2.0588235294117645,0.11764705882352941,0.0,0.11764705882352941,0.0,0.11764705882352941,0.058823529411764705,0.17647058823529413,0.11764705882352941,2.4705882352941178,2.2352941176470584,2.705882352941176,2.176470588235294
4,5,2,0,0,1,0,0,15,9,25,20,14.235294117647058,12.882352941176471,3.0588235294117645,2.4705882352941178,0.17647058823529413,0.058823529411764705,0.17647058823529413,0.058823529411764705,2,1,3.411764705882353,2.588235294117647,16.4375,11.8125,13.25,12.9375,2.5625,2.8125,2.25,2.25,0.0,0.0625,0.125,0.0,0.0625,0.125,0.0625,0.1875,2.625,3.0,2.4375,2.4375
1,2,1,0,0,4,0,1,12,16,14,11,15.2,13.133333333333333,3.466666666666667,2.466666666666667,0.06666666666666667,0.2,0.2,0.06666666666666667,1,5,3.7333333333333334,2.7333333333333334,14.375,11.25,11.6875,11.125,2.375,2.6875,2.375,2.25,0.125,0.0,0.1875,0.0625,0.25,0.0625,0.1875,0.125,2.75,2.75,2.75,2.4375
3,2,2,0,0,6,0,1,16,18,13,16,14.75,13.25,2.625,3.25,0.125,0.1875,0.0625,0.1875,2,7,2.8125,3.625,11.117647058823529,14.5,12.411764705882353,12.375,2.2941176470588234,3.1875,2.3529411764705883,2.625,0.0,0.25,0.0,0.125,0.11764705882352941,0.0625,0.17647058823529413,0.125,2.411764705882353,3.5,2.5294117647058822,2.875
3,3,2,0,0,1,0,0,16,13,20,15,12.222222222222221,12.333333333333334,1.7222222222222223,2.0,0.05555555555555555,0.05555555555555555,0.2222222222222222,0.16666666666666666,2,1,2.0,2.2222222222222223,11.117647058823529,12.0,12.411764705882353,13.764705882352942,2.2941176470588234,2.411764705882353,2.3529411764705883,2.823529411764706,0.0,0.11764705882352941,0.0,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.17647058823529413,0.17647058823529413,2.411764705882353,2.6470588235294117,2.5294117647058822,3.0588235294117645
4,3,0,0,1,3,0,0,9,21,14,17,13.0,14.4375,2.625,2.4375,0.0,0.0,0.0625,0.0625,1,3,2.6875,2.5,10.9375,15.235294117647058,14.9375,11.058823529411764,1.875,2.7058823529411766,3.0625,1.6470588235294117,0.0,0.058823529411764705,0.0,0.058823529411764705,0.5,0.17647058823529413,0.125,0.17647058823529413,2.375,2.941176470588235,3.1875,1.8823529411764706
1,4,3,0,0,3,0,0,14,18,17,26,12.166666666666666,11.944444444444445,2.0,2.8333333333333335,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.05555555555555555,3,3,2.2222222222222223,2.9444444444444446,14.375,16.470588235294116,11.6875,12.294117647058824,2.375,2.235294117647059,2.375,3.0,0.125,0.0,0.1875,0.11764705882352941,0.25,0.058823529411764705,0.1875,0.17647058823529413,2.75,2.2941176470588234,2.75,3.2941176470588234
3,3,1,0,0,3,0,0,11,18,14,8,12.722222222222221,14.777777777777779,2.2222222222222223,3.0555555555555554,0.0,0.05555555555555555,0.1111111111111111,0.1111111111111111,1,3,2.3333333333333335,3.2222222222222223,13.823529411764707,15.529411764705882,13.588235294117647,12.0,2.235294117647059,2.9411764705882355,2.411764705882353,2.1176470588235294,0.0,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.058823529411764705,2.2941176470588234,3.0,2.5882352941176467,2.2352941176470584
2,3,5,0,0,8,0,0,18,11,9,7,13.235294117647058,11.0,2.8823529411764706,2.6470588235294117,0.11764705882352941,0.11764705882352941,0.0,0.17647058823529413,5,8,3.0,2.9411764705882355,12.588235294117647,11.9375,10.588235294117647,12.375,2.8823529411764706,3.6875,2.8823529411764706,2.6875,0.11764705882352941,0.1875,0.058823529411764705,0.0,0.0,0.0625,0.058823529411764705,0.1875,3.0,3.9375,2.9999999999999996,2.875
2,4,1,0,0,5,0,0,11,19,15,7,12.411764705882353,14.764705882352942,1.8823529411764706,3.588235294117647,0.0,0.058823529411764705,0.17647058823529413,0.17647058823529413,1,5,2.0588235294117645,3.823529411764706,16.352941176470587,11.176470588235293,13.294117647058824,12.941176470588236,3.2941176470588234,2.176470588235294,2.5294117647058822,2.0588235294117645,0.11764705882352941,0.0,0.11764705882352941,0.0,0.11764705882352941,0.058823529411764705,0.0,0.11764705882352941,3.5294117647058822,2.2352941176470584,2.6470588235294117,2.176470588235294
5,2,0,0,0,3,0,0,9,8,15,22,9.736842105263158,10.473684210526315,2.3684210526315788,2.3684210526315788,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.05263157894736842,0,3,2.526315789473684,2.473684210526316,12.058823529411764,12.294117647058824,11.823529411764707,15.117647058823529,1.7647058823529411,3.176470588235294,2.8823529411764706,1.5294117647058822,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.0,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.058823529411764705,1.9411764705882353,3.411764705882353,3.1176470588235294,1.588235294117647
2,5,0,0,1,0,0,0,15,12,22,8,12.176470588235293,12.705882352941176,2.0,1.3529411764705883,0.058823529411764705,0.0,0.058823529411764705,0.11764705882352941,1,0,2.1176470588235294,1.4705882352941178,12.5,9.411764705882353,14.75,14.235294117647058,2.6875,2.0588235294117645,2.875,2.411764705882353,0.1875,0.058823529411764705,0.1875,0.058823529411764705,0.1875,0.0,0.0625,0.11764705882352941,3.0625,2.117647058823529,3.125,2.5882352941176467
2,4,2,0,0,1,0,0,18,4,12,15,12.8,11.6,2.2666666666666666,2.6,0.06666666666666667,0.2,0.3333333333333333,0.06666666666666667,2,1,2.6666666666666665,2.8666666666666667,12.823529411764707,13.75,12.647058823529411,12.75,2.588235294117647,2.0,2.4705882352941178,2.8125,0.0,0.0,0.17647058823529413,0.0625,0.11764705882352941,0.1875,0.058823529411764705,0.125,2.7058823529411766,2.1875,2.705882352941176,3.0
2,5,4,0,0,3,0,0,15,17,5,18,13.529411764705882,14.705882352941176,2.823529411764706,3.411764705882353,0.058823529411764705,0.23529411764705882,0.23529411764705882,0.23529411764705882,4,3,3.1176470588235294,3.8823529411764706,13.176470588235293,12.9375,15.882352941176471,12.4375,2.764705882352941,2.9375,3.7058823529411766,2.625,0.058823529411764705,0.0625,0.11764705882352941,0.0,0.11764705882352941,0.125,0.058823529411764705,0.0,2.941176470588235,3.125,3.8823529411764706,2.625
3,2,1,0,0,2,0,0,13,23,22,18,14.25,12.75,2.1875,2.5,0.0,0.0625,0.1875,0.125,1,2,2.375,2.6875,12.75,15.625,13.25,13.5625,2.0625,3.125,2.75,2.4375,0.0625,0.25,0.0625,0.125,0.0625,0.0625,0.1875,0.25,2.1875,3.4375,3.0,2.8125
3,3,4,0,0,2,0,0,22,10,17,11,15.2,13.133333333333333,3.466666666666667,2.466666666666667,0.06666666666666667,0.2,0.2,0.06666666666666667,4,2,3.7333333333333334,2.7333333333333334,17.375,11.6875,13.875,16.0,3.6875,2.6875,3.1875,2.6875,0.0,0.0625,0.0,0.0625,0.1875,0.0,0.125,0.0625,3.875,2.75,3.3125,2.8125
5,4,0,0,0,1,0,0,8,12,24,28,12.722222222222221,14.777777777777779,2.2222222222222223,3.0555555555555554,0.0,0.05555555555555555,0.1111111111111111,0.1111111111111111,0,1,2.3333333333333335,3.2222222222222223,10.375,10.941176470588236,13.75,15.823529411764707,1.6875,2.4705882352941178,2.5625,2.411764705882353,0.0625,0.17647058823529413,0.0,0.058823529411764705,0.0,0.11764705882352941,0.1875,0.17647058823529413,1.75,2.764705882352941,2.75,2.6470588235294112
4,5,5,0,0,4,0,0,18,13,21,16,14.055555555555555,13.333333333333334,3.0555555555555554,3.0,0.0,0.05555555555555555,0.05555555555555555,0.1111111111111111,5,4,3.111111111111111,3.1666666666666665,16.4375,12.9375,13.25,12.4375,2.5625,2.9375,2.25,2.625,0.0,0.0625,0.125,0.0,0.0625,0.125,0.0625,0.0,2.625,3.125,2.4375,2.625
3,5,2,0,0,4,0,0,15,14,21,11,12.285714285714286,11.857142857142858,1.8571428571428572,2.5714285714285716,0.0,0.2857142857142857,0.0,0.0,2,4,1.8571428571428572,2.857142857142857,12.117647058823529,11.8125,13.352941176470589,12.9375,3.0588235294117645,2.8125,2.5294117647058822,2.25,0.058823529411764705,0.0625,0.058823529411764705,0.0,0.35294117647058826,0.125,0.17647058823529413,0.1875,3.4705882352941173,3.0,2.7647058823529407,2.4375
3,3,2,0,0,2,0,0,14,16,16,14,14.75,13.25,2.625,3.25,0.125,0.1875,0.0625,0.1875,2,2,2.8125,3.625,14.5,15.875,12.25,14.875,2.5,2.6875,2.625,2.5625,0.0,0.125,0.25,0.1875,0.1875,0.0625,0.0625,0.0625,2.6875,2.875,2.9375,2.8125
4,2,3,0,0,2,0,0,12,12,14,16,13.0,14.4375,2.625,2.4375,0.0,0.0,0.0625,0.0625,3,2,2.6875,2.5,13.411764705882353,12.058823529411764,10.764705882352942,13.470588235294118,2.1176470588235294,2.7058823529411766,2.411764705882353,3.1176470588235294,0.058823529411764705,0.058823529411764705,0.0,0.11764705882352941,0.058823529411764705,0.17647058823529413,0.0,0.11764705882352941,2.2352941176470584,2.941176470588235,2.411764705882353,3.3529411764705883
4,1,1,0,0,3,0,0,10,9,21,19,12.8,11.6,2.2666666666666666,2.6,0.06666666666666667,0.2,0.3333333333333333,0.06666666666666667,1,3,2.6666666666666665,2.8666666666666667,12.875,13.411764705882353,13.9375,10.764705882352942,2.5,3.0588235294117645,3.625,1.9411764705882353,0.125,0.058823529411764705,0.0625,0.058823529411764705,0.0625,0.29411764705882354,0.0625,0.0,2.6875,3.4117647058823524,3.75,2.0
2,2,3,1,0,6,1,0,11,22,10,6,14.235294117647058,12.882352941176471,3.0588235294117645,2.4705882352941178,0.17647058823529413,0.058823529411764705,0.17647058823529413,0.058823529411764705,4,7,3.411764705882353,2.588235294117647,13.176470588235293,14.5,15.882352941176471,12.375,2.764705882352941,3.1875,3.7058823529411766,2.625,0.058823529411764705,0.25,0.11764705882352941,0.125,0.11764705882352941,0.0625,0.058823529411764705,0.125,2.941176470588235,3.5,3.8823529411764706,2.875
2,2,1,0,0,6,0,0,11,19,20,12,15.058823529411764,15.0,2.6470588235294117,3.588235294117647,0.058823529411764705,0.0,0.0,0.058823529411764705,1,6,2.7058823529411766,3.6470588235294117,11.625,11.25,13.6875,11.125,1.75,2.6875,2.0,2.25,0.0,0.0,0.0,0.0625,0.0625,0.0625,0.0625,0.125,1.8125,2.75,2.0625,2.4375
3,2,0,0,0,2,0,0,11,15,23,16,14.055555555555555,13.333333333333334,3.0555555555555554,3.0,0.0,0.05555555555555555,0.05555555555555555,0.1111111111111111,0,2,3.111111111111111,3.1666666666666665,11.117647058823529,12.294117647058824,12.411764705882353,15.117647058823529,2.2941176470588234,3.176470588235294,2.3529411764705883,1.5294117647058822,0.0,0.11764705882352941,0.0,0.0,0.11764705882352941,0.11764705882352941,0.17647058823529413,0.058823529411764705,2.411764705882353,3.411764705882353,2.5294117647058822,1.588235294117647
3,2,5,0,0,2,0,0,22,11,16,17,13.235294117647058,11.0,2.8823529411764706,2.6470588235294117,0.11764705882352941,0.11764705882352941,0.0,0.17647058823529413,5,2,3.0,2.9411764705882355,13.823529411764707,13.3125,13.588235294117647,12.625,2.235294117647059,2.1875,2.411764705882353,3.0625,0.0,0.0625,0.058823529411764705,0.0,0.058823529411764705,0.125,0.11764705882352941,0.375,2.2941176470588234,2.375,2.5882352941176467,3.4375
2,3,4,0,0,5,1,0,11,14,11,18,13.529411764705882,14.705882352941176,2.823529411764706,3.411764705882353,0.058823529411764705,0.23529411764705882,0.23529411764705882,0.23529411764705882,4,6,3.1176470588235294,3.8823529411764706,12.5,11.9375,14.75,12.375,2.6875,3.6875,2.875,2.6875,0.1875,0.1875,0.1875,0.0,0.1875,0.0625,0.0625,0.1875,3.0625,3.9375,3.125,2.875
